Fc1ccc2c([C@@H]3CNCC[C@H]3F)c(-c3ccsc3)[nH]c2c1,GVERGJNQZKUDON-ZIAGYGMSSA-N
NCC(O)COc1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,DFTZBCABZMFRQY-UHFFFAOYSA-N
Cc1ccc(S(=O)(=O)NC(=O)N2CCC(N3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)cc1,QVLZVRFIGXNZMN-UHFFFAOYSA-N
Clc1cc(Cl)cc(CN(C2CC2)C2CNC2)c1,SPPVKBVIJXBYRI-UHFFFAOYSA-N
Cc1ccc([C@H]2CC[C@@H](N3CC(NC(=O)CNc4nn(C)c5ccc(C(F)(F)F)cc45)C3)CC2)cn1,BJIIFQCSJMKUPV-UEDWGHLCSA-N
CCCCNC(=O)C1c2ccccc2C(=O)N1CC(C)c1ccc(Cl)cc1,WUKUWTPQBFXVJN-UHFFFAOYSA-N
Oc1c(CN2CCCC2)cc(Nc2ncnc3ccccc23)cc1CN1CCCC1,ADFVBEOHHMMWBZ-UHFFFAOYSA-N
COc1ccc(/C=C/C(=O)N2CCN(c3ccc(C(=O)Nc4ccccc4N)cc3)CC2)cc1,RYLMKDHVXMFXIM-OVCLIPMQSA-N
C[C@H]1CN(C(=O)[C@H]2CN(C(C)(C)C)C[C@@H]2c2ccc(F)cc2F)C[C@@H](C)[C@]1(O)c1c(F)cccc1F,UJXZIZJAELMUHW-ITUIDQSPSA-N
O=C(NCCCNc1nc2ccccc2[nH]1)c1ccnc(C(F)(F)F)c1,JKXNUULNJUZLBN-UHFFFAOYSA-N
[2H]C([2H])(O)CN1CCN(c2cnc3cc(C(F)(F)F)cc(NCc4cccc([N+](=O)[O-])c4)c3c2)CC1,IEQYRWPMNVPDLX-KNXIQCGSSA-N
CN(CCO)Cc1csc(-c2cn(CC3CCOCC3)c3c(Cl)cccc23)n1,PTDAFTZPNCBOIA-UHFFFAOYSA-N
CCN(CC)S(=O)(=O)Nc1ccc2ccc3ncc(-c4cnn(C)c4)cc3c(=O)c2c1,AEOVORPOZVUOMW-UHFFFAOYSA-N
O=C(c1nnc(-c2ccc(Cl)cc2)o1)N1CCC(Oc2ccc(CN3CCCC3)cc2)CC1,XKBGQXMBRCPCCL-UHFFFAOYSA-N
N#Cc1ccc(Cn2cncc2C[NH2+][C@@H]2CCN(Cc3cccc(Cl)c3)C2=O)cc1,VYLMFRUDZGQCNT-JOCHJYFZSA-O
CC(=O)OCOC(=O)CN(CC(=O)O)c1ccccc1OCCOc1ccccc1N(CC(=O)O)CC(=O)O,ZYOUCRHWAYJCPN-UHFFFAOYSA-N
COc1cc(N2C(=O)N(c3ccc(-c4ccc(-c5cc(=O)[nH][nH]5)cc4)cc3)C(=O)C23CCN(Cc2ncccc2C)CC3)ncn1,YEDDTSUKSZDINS-UHFFFAOYSA-N
CN1C(=O)NC(=O)[C@@]12Cc1ccc(NC(=O)CN3C(=O)C(C)(C)OC3c3ccccc3)cc1C2,HRGNGQRCBBASDW-KUXBLMNESA-N
CCN(CC)C(=O)CN1Cc2c(nc(C)c(CN)c2-c2ccc(Cl)cc2Cl)C1=O,MFMDQBPDMCWAMW-UHFFFAOYSA-N
COc1c(N2CCN[C@H](C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,XUBOMFCQGDBHNK-SNVBAGLBSA-N
c1ccc(-c2cccc3nc(-c4cccnc4)nc(NCc4ccccn4)c23)cc1,KDLSWZNQOKCOMP-UHFFFAOYSA-N
COc1cc(OC)c2nccc(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,UTLHZBPHIKAJMV-UHFFFAOYSA-N
COc1cccc(-c2cccc(C3(C)CSCC(N)=N3)c2)c1,KTKIYDOZUNZLBC-UHFFFAOYSA-N
COc1cc2nc([C@@H](CNC(=O)c3c(Cl)cc(-n4cnc(C)n4)cc3Cl)c3cccc(F)c3)[nH]c2cc1Cl,TYWWABBJXVGGPH-KRWDZBQOSA-N
Cc1cccc(C(=O)Nc2cccc(NC(=O)c3cccc(Cl)c3)c2)c1,KZXMFJORGLUXJN-UHFFFAOYSA-N
CCCCOc1ccc(C(=O)NC2COc3cccc(N4CCN(C)CC4)c3C2)cc1,FJRDLZMPXZFWKP-UHFFFAOYSA-N
Cc1occc1-c1nc(N)c(OC[C@@H](N)Cc2c[nH]c3ccccc23)cc1-c1cnc2[nH]nc(C)c2n1,CMPFTOKTVXYPFY-KRWDZBQOSA-N
Cc1ccc2c(N3CCN(CCc4cccc5c4OCc4c(C(=O)NC6CCCC6)ncn4-5)CC3)cccc2n1,NHJGZNMVTILZTQ-UHFFFAOYSA-N
O=C(NCc1ccc(F)cc1)N(c1ccc(Br)cc1)C1CCN(CCO)CC1,VVLODOPNAHKFPY-UHFFFAOYSA-N
C[NH+](C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,ZPEIMTDSQAKGNT-UHFFFAOYSA-O
O=c1cc(Cn2c(C3CCC3)nc3nccnc32)c2cccc(F)c2[nH]1,FZXSJELFSORMFQ-UHFFFAOYSA-N
COc1cc(C(F)(F)F)cc(COCC2(c3ccc(F)cc3)CCN(C)CC2)n1,IGNGDXXVFAEFPS-UHFFFAOYSA-N
CN(C)C[C@@H]1CCN(C(=O)Nc2nc3c(s2)-c2nc(C(C)(C)C)sc2CC3)[C@@H]1C(N)=O,HMBDRQWHUAJJFY-NHYWBVRUSA-N
CC(C)N(CCOc1ccc(-n2ccc(OCc3ccccc3)cc2=O)cc1)C(C)C,YHMGBTHOLTYBSS-UHFFFAOYSA-N
CCCC[N+](CCCC)(CCCC)CCCC,DZLFLBLQUQXARW-UHFFFAOYSA-N
O/N=C(\c1ccc(CN2CCC3(CC2)OCc2cc(F)ncc23)cc1)c1ccc(F)c(F)c1,CFUPTNNNCZABDF-BGABXYSRSA-N
CC1(C)NCCc2c1oc1cc(S(=O)(=O)c3cccc(F)c3)ccc21,RNCHJFORGOZCAL-UHFFFAOYSA-N
O=S(=O)(c1ccc2c(c1)CCNCC2)N1CC(Oc2ccccc2Cl)C1,XEGCYPFNZWBXQK-UHFFFAOYSA-N
CCC[C@@H](C)C1(CC)C(=O)NC(=O)NC1=O,WEXRUCMBJFQVBZ-SSDOTTSWSA-N
O=C(CNc1ncnc2ccc(C(F)(F)F)cc12)NC1CN([C@H]2CC[C@@H](c3ccccn3)CC2)C1,ZTXJUGRGUSXVNX-UWUNEBHHSA-N
O=C(NCCN1CCCCC1)c1ccc(Oc2ncc(Cl)cc2NS(=O)(=O)c2ccc(Cl)c(C(F)(F)F)c2)cc1,SSUPLUNANJLTQW-UHFFFAOYSA-N
O=C(NC1CCc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc21)c1ccc(Cl)cc1,PHDDUIXSXSRRQU-UHFFFAOYSA-N
Oc1ccc(OCCN2CC[C@](O)(Cc3ccccc3)[C@H](O)C2)cc1,QDLSQZUNQXEAFR-UXHICEINSA-N
CNS(=O)(=O)Nc1ccc2ccc3ncc(-c4cnn(C)c4)cc3c(=O)c2c1,LPDWDIUXYGHQGU-UHFFFAOYSA-N
CC1CCCN1CCc1ccc(-c2ccc(S(=O)(=O)NCC3CC3)cc2)cc1,COTQUFSBYWGOIV-UHFFFAOYSA-N
CC1=NC(c2cccc(-c3cncc(Cl)c3)c2)(C2CC2)N=C1N,BASHYZBACCLMHK-UHFFFAOYSA-N
N#Cc1ccc(-c2cnc3nc(N4CCC(N5CCCCC5)CC4)sc3c2)cc1,BFBFICFCZIEHLW-UHFFFAOYSA-N
COCCCc1cc(CN(C(=O)C2CNCCC2c2ccn(C)c(=O)c2)C2CC2)c2ncccc2c1,RUOVAJPKWFGNRT-UHFFFAOYSA-N
COC(=O)N(NC(=O)c1c(CN2CCN(C3CCOCC3)CC2)c(-c2ccccc2)nc2c(F)cccc12)c1ccccc1,OPNWBWOUADKLSR-UHFFFAOYSA-N
NC(=O)c1c(F)ccc(OCc2nc3ncc(Cl)cc3s2)c1F,XRIOBMZSHACRBN-UHFFFAOYSA-N
O=C1COc2ccc(CNC34CCC(C[C@]5(O)Cn6c(=O)c(F)cc7ncc(F)c5c76)(CC3)OC4)nc2N1,UMHLVGVDEYVAQJ-WNMGUVTHSA-N
Cn1c(SCCCN2C[C@@H]3C[C@]3(c3ccc(C(F)(F)F)cc3)C2)nnc1-c1ccnnc1,OTKZOEOQKWTXMD-GHTZIAJQSA-N
Cc1ccc2c(-c3nnc(SCCC(C)N4CCc5cc6c(cc5CC4)C(=O)N(C)C6)n3C)cccc2n1,DXIJUOOAQKSDNE-UHFFFAOYSA-N
Cc1[nH]nc2c1C(c1cc(-c3cccnc3)cc(C(F)(F)F)c1)(C(C)C)C(C#N)=C(N)O2,HAYCFQKOYRVMTN-UHFFFAOYSA-N
CC(=O)c1ccc(NC(=O)NS(=O)(=O)c2ccc(OCCCN3CCCCC3)cc2)cc1,QCLNKICPVIDCPK-UHFFFAOYSA-N
CCN(CC)C(=O)c1ccccc1C1=CC2(CCNCC2)Oc2ccccc21,OMBNKKNLAPQVAJ-UHFFFAOYSA-N
O=C(CNc1ncnc2ccc(C(F)(F)F)cc12)NC1CN([C@H]2CC[C@@H](c3cccnc3)CC2)C1,QAERCTROONLUNY-MOBUCQHHSA-N
CCc1sc(-c2cn(CC3CCOCC3)c3c(Cl)cccc23)nc1C[C@@H](C)NCCO,KICLWWNXMVIMTM-MRXNPFEDSA-N
CC1(C)Oc2ccc(-c3cc(Cl)cnc3F)cc2C2(COC(N)=N2)C12COC2,GETMSLAWJGDJFJ-UHFFFAOYSA-N
CC(C)(C)CCN1CCC(CNC(=O)C2(c3ccc(F)cc3)CCCCC2)CC1,MAMUSVZGQPEVAS-UHFFFAOYSA-N
CC(=O)CN1CCN(c2cc3[nH]c(SC(C)(C)C)nc3cc2Cl)[C@H](C)C1,MIXYMKFBPWKETL-GFCCVEGCSA-N
C(#Cc1cc(-c2n[nH]c3c2Cc2cc(Cn4ccnn4)ccc2-3)cs1)COc1ccccc1,IVERCIRCDDKTSO-UHFFFAOYSA-N
Cn1c(SCCCN2CC3CCN(c4ccc(C(F)(F)F)cc4)C3C2)nnc1N1CCOCC1,CLYZVNJXJPXTED-UHFFFAOYSA-N
OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,ZQDWXGKKHFNSQK-UHFFFAOYSA-N
COc1ccc2ncc(=O)n(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2n1,WCBQIGVMQVCDAV-UHFFFAOYSA-N
CCO[C@@H]1COCC[C@@H]1N[C@@H]1CC[C@@](C(=O)N2CCN(c3cc(C(F)(F)F)ccn3)CC2)(C(C)C)C1,BFASFNFZHNRMQV-FFHOAYQKSA-N
Cc1cnc(-c2nnc(CCCCCN3CC4C[C@]4(c4ccc(C(F)(F)F)cc4)C3)n2C)cn1,GSTSMTVBYVSNTA-PIFIWZBESA-N
CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccccc1,BUTBJPBKYNHGGX-UHFFFAOYSA-N
COc1cc(-c2cn(CC(=O)N3CCC(c4nc5ccccc5o4)CC3)nn2)ccc1-n1cnc(C)c1,KFHOVJHOASCGRM-UHFFFAOYSA-N
Cn1ncnc1[C@H]1c2n[nH]c(=O)c3cc(F)cc(c23)N[C@@H]1c1ccc(F)cc1,HWGQMRYQVZSGDQ-HZPDHXFCSA-N
CN1Cc2ccccc2C(c2ccc(F)cc2F)N=C1CCc1ccc(NS(C)(=O)=O)cc1,DZEIWSBKZLSWGF-UHFFFAOYSA-N
O=C([C@H]1CNCC[C@@]12OCc1cc(F)c(F)cc12)N(Cc1cccc(C(F)(F)F)c1Cl)C1CC1,PRVWMJVSFWNIFV-JPYJTQIMSA-N
O=C(Cc1ccc(C(F)(F)F)cc1C(F)(F)F)NC1N=C(c2ccccc2)c2ccccc2N(CC(F)(F)F)C1=O,VVCYJFVTVHMTBV-UHFFFAOYSA-N
N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(OC(F)(F)F)cc2)CC1,WJMXEGCIFZKOOF-ZQIUZPCESA-N
CNC(=NC#N)NCCSCc1nc[nH]c1C,AQIXAKUUQRKLND-UHFFFAOYSA-N
O=C1COc2ccc(CNC3CCN(CCn4c(=O)ccc5ncc(Oc6ccon6)cc54)CC3)nc2N1,HXCDTJYGISYPIQ-UHFFFAOYSA-N
COc1ccc(CCN(C)CCN2CCN(c3cccc(Cl)c3)C2=O)cc1OC,IAUZWUKARUVEJL-UHFFFAOYSA-N
N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NC(=O)Nc2ccc(I)cc2)CC1,VVVGZTGKMJOGEW-NOLJZWGESA-N
O=C(CO)N1CCc2nc(-c3ccc(OC4CC(N5CCCCC5)C4)cc3)sc2C1,KADVRQSBOXVTCV-UHFFFAOYSA-N
CC(C)(C)CCN1CCC(CNC(=O)c2ccc(Cl)c(Cl)c2)CC1,FTRIEQIYYMJWDS-UHFFFAOYSA-N
Cc1ncoc1-c1nnc(SCCCN2CC3CCN(c4ccc(Cl)cc4Cl)C3C2)n1C,LJXBPSXSJHVHOV-UHFFFAOYSA-N
N#C[C@@H]1C[C@H](F)CN1C(=O)[C@@H](N)Cc1cscn1,CUPCYUWUZVDHKW-HGNGGELXSA-N
Cc1nc2ccccc2n1C1C[C@H]2CC[C@H](C1)N2CCC1(c2cccc(F)c2)CCN(C(=O)c2cc(NS(=O)(=O)C(C)C)c(F)cc2F)CC1,AYZQTNVKDVUKMD-FQLXRVMXSA-N
CC1(C)[C@H](Nc2c(C(N)=O)cnn3cc(-c4cccc(F)c4)cc23)CC[C@]1(C)N,AQNUEEWHZSHOAU-GCJKJVERSA-N
CC(=O)Nc1ccc(S(=O)(=O)Nc2ccccc2C(=O)c2ccccc2)cc1,UNLFTWXGUFGGQA-UHFFFAOYSA-N
CCS(=O)(=O)c1ccc2c(c1)N(CCN1CCC(NCc3ccc4c(n3)NC(=O)CO4)CC1)C(=O)CO2,RHKBXXBUIGYJKK-UHFFFAOYSA-N
CN(C)Cc1ccccc1Oc1ccc(Cl)c(Cl)c1,RUEHEMMKOYGDGT-UHFFFAOYSA-N
CC#Cc1cncc(-c2ccc3c(c2)C2(COC(N)=N2)C2(COC2)C(CCC)O3)c1,VKNCKYKSIFQAIK-UHFFFAOYSA-N
COCCOc1ccc(C2CN(NS(C)(=O)=O)C(=O)N2CCc2ccc(OC)cc2)cc1,KASKTMSKBZKXPD-UHFFFAOYSA-N
Nc1cc(CNC(=O)c2ccc(Oc3ccc(OCc4cccc(F)c4)cc3)nc2)ccn1,ZVDHXNWPBXOHJF-UHFFFAOYSA-N
c1ccc2sc(Oc3ccc(CN4CCCCC4)cc3)nc2c1,JNKRNJIZLGLIJG-UHFFFAOYSA-N
Cc1cnc(N2CCC([C@H]3C[C@H]3CCOc3nc(C)cc(C#N)n3)CC2)nc1,LNSCXGSOFFKSIA-IEBWSBKVSA-N
CCOC(=O)C1CCN(C(=N)c2ccc(C(=O)Nc3ccc(Cl)cc3C(=O)Nc3ccc(Cl)cn3)cc2)CC1,RCPPIXKCGKNPKY-UHFFFAOYSA-N
Cc1ncoc1-c1nnc(SCCCN2[C@H]3CC[C@@H]2C[C@H](c2ccc(C(F)(F)F)cc2F)C3)n1C,NWCMUBVTFZOFKO-VBUUOAMHSA-N
CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCCN(CCCC)CCCC)cc1,ZQTNQVWKHCQYLQ-UHFFFAOYSA-N
O=C(NC1CC1c1ccccc1)N1CCC(c2nc(-c3cnccn3)no2)CC1,RUMNCJSUPKAMTM-UHFFFAOYSA-N
NC(=O)c1ccsc1-c1cccc(OC(=O)NCCCCCCc2ccccc2)c1,AVPVHTLIOJMCNJ-UHFFFAOYSA-N
COC(=O)c1[nH]c2cc(F)ccc2c1[C@@H]1CNCC[C@H]1F,CJPSOUOLAPMNQT-GHMZBOCLSA-N
O=C1COc2ccc(CNC34CCC(CC5(O)Cn6c(=O)ccc7ncc(Cl)c5c76)(CC3)OC4)nc2N1,BNRIWCDLLBDOQL-UHFFFAOYSA-N
Cc1ncoc1-c1nnc(SCCCN2CC[C@]3(C[C@H]3c3ccccc3)C2)n1C,AAPXNHMQKBDDJN-AVRDEDQJSA-N
COC(=O)C1(CNC(=O)c2cc(Cl)cc(Cl)c2)CCN(Cc2cccc(OC)c2)CC1,RORMPOQGQPWLOK-UHFFFAOYSA-N
CCOC[C@H](Oc1ncnc2c1cnn2-c1ncccc1Cl)C(=O)Nc1ccc(C)cn1,WTGDOBVQFDJVDE-INIZCTEOSA-N
O=C(OCC1CCN(Cc2ccc(-c3ccccc3-c3nnn[nH]3)cc2)CC1)c1c2n(c3ccccc13)CCCO2,UTKUAUJCYKQTFS-UHFFFAOYSA-N
CC(C)(C)NC(=O)c1c[nH]c2ncc(-c3n[nH]c4c(C(C)(C)O)cccc34)nc12,NLQOKMKYJKNJGC-UHFFFAOYSA-N
NC1(C(=O)NC(c2ccccc2)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,LEFZGZYEAILDKJ-UHFFFAOYSA-N
CCCSc1nc(N2CCC[C@@H](CC(=O)O)C2)ccc1C(=O)NC1CCCCC1,NCDZABJPWMBMIQ-INIZCTEOSA-N
Cc1cc(Cl)cnc1C(=O)Nc1ccc2c(c1)C1(COC(N)=N1)C1(CC1)CO2,UGPKGDXAPPRVIR-UHFFFAOYSA-N
NC(=O)c1nn(CC(=O)N2[C@H](C(=O)Nc3cccc(Br)n3)C[C@H]3C[C@H]32)c2ccccc12,CWZUTHDJLNZLCM-DFBGVHRSSA-N
Cc1nc2ncc(Oc3ccc(Cl)cc3F)nc2c(=O)n1C[C@H]1CCCN(C(C)C)C1,SLLPFGCVLARIOH-HNNXBMFYSA-N
COc1ccc(Cn2c(N3CCC(N(C)C)CC3)nc3ccccc32)cc1,GIEBQTVDYXTBCS-UHFFFAOYSA-N
COc1cccnc1C(=O)N1CCN(c2ccc(NC(=O)C(C)(C)c3ccccc3)cc2Cl)CC1,WIHRUDKZTYLJLT-UHFFFAOYSA-N
CN(C)C(=O)c1cccc(-c2ncccc2CC(c2ccnc(N)n2)c2cccnc2F)c1,UEIZNZXTHCTNBI-UHFFFAOYSA-N
O=C(C=Cc1ccc(CNCCc2c(-c3ccccn3)[nH]c3ccccc23)cc1)NO,ZGMGPVWCRBYHRT-UHFFFAOYSA-N
CNC(=O)c1c(NCC2CCC3(CCC3)CC2)nc(C#N)nc1OCC1CCN(C(C)=O)CC1,PRXXVYZRLGMRLX-UHFFFAOYSA-N
O=C(O)[C@H](Cc1ccc(Cl)cc1)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,KCLONPRRKHVPLU-VWLOTQADSA-N
CSc1ccccc1C(=O)N(CC1CCC1)C1CCNC1,MQFMYYCALRUDSV-UHFFFAOYSA-N
O=C1COc2ccc(CNC3CCN(CCn4c(=O)ccc5ncc(O[C@H]6CCOC6)cc54)CC3)nc2N1,WAVHAGZFFINPKM-FQEVSTJZSA-N
CC(C)(C)CN(C(=O)c1cccc(Cl)c1Cl)[C@H]1CCNC1,GSMFLJBANXQXTM-NSHDSACASA-N
O=C(O)c1ccc(N2N=C(F)C[C@@H]2c2ccc(-c3ccc4[nH]c(=O)oc4c3)cc2)cc1,DQXQJNGABWAYSC-LJQANCHMSA-N
CC(C)(C)OC(=O)NCCN1CC2CN(CCNS(=O)(=O)c3ccc(F)cc3)CC(C1)O2,IZQJTFHYUKUPBZ-UHFFFAOYSA-N
O=C(c1ccccc1Oc1ccccc1)N(c1ccccc1)C1CCNC1,OOCIRVSPZDCFHT-UHFFFAOYSA-N
COc1ncccc1C(=O)N1CC[C@H]([NH2+]Cc2cncn2Cc2ccc(C#N)cc2)C1=O,WSZPVEPHZIBFKY-FQEVSTJZSA-O
Cc1nc2c(c(-c3ccc(Cl)cc3Cl)c1CN)CN(CC(=O)N1CCN(C)CC1)C2=O,KTYRZCOFWKPJRP-UHFFFAOYSA-N
O=C(NCc1ccc(F)cc1)N(c1ccc(Cl)cc1)C1CCN(CCO)CC1,OZXHZHSFZLIIAV-UHFFFAOYSA-N
Cc1nc([C@]2(c3cnn(CC4CC4)c3)N[C@@H](c3nc(-c4ccc(F)cn4)c[nH]3)Cc3c2[nH]c2ccccc32)no1,GEVPOPFBQAYDNK-FUFSCUOVSA-N
COc1ccc2nccc([C@@H](O)CC[C@@H]3CCN(C4CC(c5cc(F)cc(F)c5)C4)C[C@@H]3C(=O)O)c2c1,PYHPYRVGHHVGEC-FYDYYVQNSA-N
Cc1c([C@@H](O)CN2CCC3(CC2)CCN(c2cnn(C)c(=O)c2)C3=O)ccc2c1COC2=O,HBRWKTVSEWBHNS-FQEVSTJZSA-N
COc1cc(/C=C2\CCCN3C2=NOC3(CO)c2ccc(F)cc2)ccc1-n1cnc(C)c1,ADVSCLOHXCBWQC-XDHOZWIPSA-N
CN([C@H]1CC[C@H](n2cc(C(N)=O)c(Nc3ccc(Cl)cc3)n2)[C@@H](C#N)C1)C1(C)COC1,LWHDRLMMISVIJK-LJHODMEESA-N
CC(C)COc1cccc(C=C2SC(O)=NC2=O)c1N1CCC[C@@H](N)C1,FBEUTZRQCSCWQM-CQSZACIVSA-N
Nc1ncnc(Nc2ccc(Oc3ccc(Cl)cc3)cc2)n1,JSPXITPXMRLRIW-UHFFFAOYSA-N
O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c(=O)c2ccc(F)cc12,RMQXJQUUIKBXMM-OAHLLOKOSA-N
Nc1ccc(-c2nnc(C3CCN(Cc4ccc(-c5nc6nc(N7CCN(CCO)CC7)ccc6nc5-c5ccccc5)cc4)CC3)[nH]2)cn1,OWUIQMLTTIDFOA-UHFFFAOYSA-N
NC1CN(c2ccc3nc(C(F)(F)F)nn3n2)CCC1c1cc(F)c(F)cc1F,NNEHNZNUVGCWBS-UHFFFAOYSA-N
O=C(c1ccccn1)[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CCN(S(=O)(=O)c1cccc(C(F)(F)F)c1)C2,AFLJTEIJRPLXFQ-NDEPHWFRSA-N
Fc1cccc(-c2nc3cnn(Cc4ccc(-c5ccc(C(F)(F)F)cc5C(F)(F)F)nc4)cc-3n2)c1F,WZFJSTZORFMJFF-UHFFFAOYSA-N
O[C@@H](c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)[C@H]1CCCC[NH2+]1,XEEQGYMUWCZPDN-DOMZBBRYSA-O
CCCCS(=O)(=O)NCCN1CC2CN(CCCOc3ccc(C#N)cc3)CC(C1)O2,KFWVYZRFXBKHPC-UHFFFAOYSA-N
CN(C)c1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,HYGNCGIVYDCLDT-UHFFFAOYSA-N
CC(C)c1ccc(S(=O)(=O)Nc2ccc(C34CC3CN(C)C4)cc2)cc1,XIDSCJTYNIXZGW-UHFFFAOYSA-N
CN1Cc2cncn2Cc2ccc(C#N)c(c2)Oc2ccc3cccc(c3c2)N2CC[C@H]1C2=O,LLIPALBHLJKSHD-VWLOTQADSA-N
Cc1nc(C(=O)N[C@@H]2CC(C)(C)Oc3nc(-c4ccc(Cl)cc4Cl)c(-c4ccc(Cl)cc4)cc32)n[nH]1,YDDAIFXAUXVOFU-OAQYLSRUSA-N
Cc1cc(N2CCC(N3CCCC3=O)CC2)nc2ccc(NC(=O)COc3ccc(OC(F)(F)F)cc3)cc12,NERFKDGNAZWICO-UHFFFAOYSA-N
Fc1cnn(Cc2c(F)ccc3c2CCC3c2ncc[nH]2)c1,WPBINAIKMINNER-UHFFFAOYSA-N
CN(C)C(=O)C(=O)NC(C)(C)c1nc(C(=O)NCc2ccc(F)cc2)c(O)c(=O)n1C,WGLILLWPZIBWTQ-UHFFFAOYSA-N
O=C(O)[C@]12C[C@H]1CN(C1CC[C@]3(Cc4ccccc4Cc4ccccc43)C1)C2,GPWMNUXSJDSCAV-NZICPMOKSA-N
Cc1ncc(N2CCC(CN3CCC(Oc4ccc(CO)c(Cl)c4)CC3)CC2)cc1C(=O)O,QYYQCMLJQKNZQZ-UHFFFAOYSA-N
Cn1c(SCCCN2CC[C@]3(C[C@@H]3c3ccc(C(F)(F)F)cc3)C2)nnc1-c1ccc(C#N)cc1,ITIATPRLDJMYTO-RDGATRHJSA-N
O=C(CNC(=O)c1cccc(C(F)(F)F)c1)NC1CN([C@H]2CC[C@@](O)(c3cncs3)CC2)C1,CFKBNYUHQSQBSX-CYWCHRQTSA-N
Cc1noc(C)c1NC(=O)Nc1ccc2c(c1)C(=O)N(C(C)C)C[C@@H](C)[C@H](CN(C)S(=O)(=O)c1ccc(F)cc1)OCCCC[C@H](C)O2,WQBJNAABSRHKMK-UDKTZTBJSA-N
c1c(NCCN2CCOCC2)nnn1C12CC3CC(CC(C3)C1)C2,YEYVFPUAOZMEEH-UHFFFAOYSA-N
Cc1c(O)ccc2c1C(=O)N(Cc1ccccc1-c1ccccc1)C2C(=O)NC(C)(C)C,FZIZRJKMCCBMMF-UHFFFAOYSA-N
COc1cc2c(Oc3ccc4[nH]c(C)c(C)c4c3)ncnc2cc1OCCN1CCN(CC(C)=O)CC1,PLQFHSGCVXIPKH-UHFFFAOYSA-N
CCOc1cc(N)c(Cl)cc1C(=O)NCC1C[N+](Cc2ccc(F)cc2)CCO1,VQSYXEIAGGXRCQ-UHFFFAOYSA-N
CN(CCCN)C(=O)N1CC(c2cc(F)ccc2F)=C[C@H]1c1ccccc1,QRNZXNUHQIYSQV-FQEVSTJZSA-N
O=C(CNc1noc2ccc(C(F)(F)F)cc12)NC1CN([C@H]2CC[C@@H](c3ccc4c(c3)OCO4)CC2)C1,HQGJCOXCZNLUFA-GLRZTSSQSA-N
CO[C@@H]1COCC[C@@H]1N[C@@H]1CC[C@@](C(=O)N2CCN(c3nncc(C(F)(F)F)n3)CC2)(C(C)C)C1,YLVNAYQFRWZYPH-FOUBCARRSA-N
N#Cc1cc(NCC(=O)NC2CN(C3CCC(O)(c4cncs4)CC3)C2)c2cc(C(F)(F)F)ccc2n1,PLXXDDSZFXMDTO-UHFFFAOYSA-N
CCOC(=O)C1=C(CN2CCOCC2)NC(n2ncnn2)=NC1c1ccc(F)cc1Br,ZYULOYBBDKAWEQ-UHFFFAOYSA-N
CN1CCC(COCc2cc(C(F)(F)F)cc(C3(F)CC3)n2)(c2ccc(F)cc2)CC1,UTEKOQDHDIGPGY-UHFFFAOYSA-N
Cc1n[nH]c(=O)cc1-c1ccc(OC2CCN(C3CCC3)CC2)cc1,SWBBNWYFIHQGLU-UHFFFAOYSA-N
COC1COCCC1N[C@@H]1C[C@H]2C[C@H](N(C)C)C[C@@]2(C(=O)N2CCc3ncc(C(F)(F)F)cc3C2)C1,LYVMQUACCANJCS-WLFUWWOPSA-N
Cc1ccc2c(c1)nc(CN1CCC[C@@H]1C)n2Cc1ccc(Cl)cc1,BGOQZZKCJFWGFF-INIZCTEOSA-N
CS(=O)(=O)C1(c2cc(N3CCOCC3)nc(-c3cccc4[nH]ccc34)n2)CCOCC1,FMFDMLOLARMKOL-UHFFFAOYSA-N
Cc1ncccc1-c1nnc(CCCCN2CC3C[C@]3(c3ccc(C(F)(F)F)cc3)C2)n1C,DGUUGENNPMRMNY-PIFIWZBESA-N
CC(C)Oc1cc([C@H](C2=CN[C@@H](C(C)(C)O)C=C2)c2cc[n+]([O-])cc2)ccc1OC(F)F,QSAGECMFQHGXSW-FGZHOGPDSA-N
